loop_id,label_atac_overlap,atac_category,chr1,x1,x2,chr2,y1,y2,resolution,distance,anchor1_width,anchor2_width,loop_span,same_chr,n_assigned_genes,n_components,has_tss_component,has_promoter_component,WHERE,classification,log_distance,log_loop_span,distance_per_loop_span,anchor_width_sum,anchor_width_diff,anchor_width_ratio,where_classification
chr2_41500000_41525000_chr2_41925000_41950000_25000,1,CT,chr2,41500000,41525000,chr2,41925000,41950000,25000,8495,25000,25000,450000,1,1,1,1,0,DOWN,Both_OK,9.04735074348172,13.017005083966255,0.018877777777777778,50000,0,1.0,DOWN_Both_OK
chr2_41620000_41630000_chr2_41940000_41950000_10000,0,CT,chr2,41620000,41630000,chr2,41940000,41950000,10000,15995,10000,10000,330000,1,1,1,1,0,DOWN,One_OK,9.680093969966709,12.706850963741102,0.04846969696969697,20000,0,1.0,DOWN_One_OK
chr2_41625000_41630000_chr2_41940000_41945000_5000,0,CT,chr2,41625000,41630000,chr2,41940000,41945000,5000,13495,5000,5000,320000,1,1,1,1,0,DOWN,One_OK,9.510148624225804,12.676079399771027,0.042171875,10000,0,1.0,DOWN_One_OK
chr2_41950000_41975000_chr2_42825000_42850000_25000,1,CP,chr2,41950000,41975000,chr2,42825000,42850000,25000,6634,25000,25000,900000,1,1,1,0,1,UP,One_OK,8.800113946766308,13.710151153416941,0.007371111111111111,50000,0,1.0,UP_One_OK
chr2_41955000_41960000_chr2_43005000_43010000_5000,1,CP,chr2,41955000,41960000,chr2,43005000,43010000,5000,11634,5000,5000,1055000,1,1,1,0,1,UP,One_OK,9.361773075736393,13.869052272759154,0.011027488151658767,10000,0,1.0,UP_One_OK
chr2_41955000_41960000_chr2_43010000_43015000_5000,0,CP,chr2,41955000,41960000,chr2,43010000,43015000,5000,11634,5000,5000,1060000,1,1,1,0,1,UP,One_OK,9.361773075736393,13.87378040948403,0.010975471698113208,10000,0,1.0,UP_One_OK
chr2_41960000_41965000_chr2_43005000_43010000_5000,1,CP,chr2,41960000,41965000,chr2,43005000,43010000,5000,6634,5000,5000,1050000,1,1,1,0,1,UP,One_OK,8.800113946766308,13.864301674514206,0.006318095238095238,10000,0,1.0,UP_One_OK
chr2_41960000_41970000_chr2_42560000_42570000_10000,1,CP,chr2,41960000,41970000,chr2,42560000,42570000,10000,4134,10000,10000,610000,1,1,1,0,1,UP,One_OK,8.327242607457793,13.321215875492413,0.006777049180327869,20000,0,1.0,UP_One_OK
chr2_41960000_41970000_chr2_42840000_42850000_10000,1,CP,chr2,41960000,41970000,chr2,42840000,42850000,10000,4134,10000,10000,890000,1,1,1,0,1,UP,One_OK,8.327242607457793,13.698977865303197,0.004644943820224719,20000,0,1.0,UP_One_OK
chr2_41960000_41970000_chr2_43000000_43010000_10000,1,CP,chr2,41960000,41970000,chr2,43000000,43010000,10000,4134,10000,10000,1050000,1,1,1,0,1,UP,One_OK,8.327242607457793,13.864301674514206,0.003937142857142857,20000,0,1.0,UP_One_OK
chr2_41965000_41970000_chr2_42565000_42570000_5000,1,CP,chr2,41965000,41970000,chr2,42565000,42570000,5000,1634,5000,5000,605000,1,1,1,0,1,UP,One_OK,7.399398083331354,13.312985389904174,0.0027008264462809917,10000,0,1.0,UP_One_OK
chr2_41965000_41970000_chr2_42840000_42845000_5000,1,CP,chr2,41965000,41970000,chr2,42840000,42845000,5000,1634,5000,5000,880000,1,1,1,0,1,UP,One_OK,7.399398083331354,13.68767832281738,0.001856818181818182,10000,0,1.0,UP_One_OK
chr2_41965000_41970000_chr2_43005000_43010000_5000,1,CP,chr2,41965000,41970000,chr2,43005000,43010000,5000,1634,5000,5000,1045000,1,1,1,0,1,UP,One_OK,7.399398083331354,13.85952840031839,0.0015636363636363636,10000,0,1.0,UP_One_OK
chr2_42550000_42575000_chr2_42975000_43000000_25000,1,CP,chr2,42550000,42575000,chr2,42975000,43000000,25000,192083,25000,25000,450000,1,1,1,0,1,UP,One_OK,12.165688055334698,13.017005083966255,0.4268511111111111,50000,0,1.0,UP_One_OK
chr2_42550000_42575000_chr2_43000000_43025000_25000,1,CT,chr2,42550000,42575000,chr2,43000000,43025000,25000,55184,25000,25000,475000,1,1,1,1,0,DOWN,Both_OK,10.918446456206985,13.07107218827772,0.11617684210526316,50000,0,1.0,DOWN_Both_OK
chr2_42560000_42570000_chr2_43000000_43010000_10000,1,CP,chr2,42560000,42570000,chr2,43000000,43010000,10000,189583,10000,10000,450000,1,1,1,0,1,UP,One_OK,12.152587477056521,13.017005083966255,0.42129555555555553,20000,0,1.0,UP_One_OK
chr2_42840000_42850000_chr2_42990000_43000000_10000,1,CT,chr2,42840000,42850000,chr2,42990000,43000000,10000,13140,10000,10000,160000,1,1,1,1,0,UP,One_OK,9.483492392643639,11.982935344196433,0.082125,20000,0,1.0,UP_One_OK
chr2_43050000_43075000_chr2_43300000_43325000_25000,1,CP,chr2,43050000,43075000,chr2,43300000,43325000,25000,24435,25000,25000,275000,1,1,1,0,1,DOWN,One_OK,10.103812733769658,12.524530013005734,0.08885454545454545,50000,0,1.0,DOWN_One_OK
chr2_43075000_43100000_chr2_43300000_43325000_25000,1,CP,chr2,43075000,43100000,chr2,43300000,43325000,25000,24435,25000,25000,250000,1,1,1,0,1,DOWN,One_OK,10.103812733769658,12.429220196836383,0.09774,50000,0,1.0,DOWN_One_OK
chr2_43375000_43400000_chr2_44100000_44125000_25000,0,CT,chr2,43375000,43400000,chr2,44100000,44125000,25000,37893,25000,25000,750000,1,1,1,1,0,DOWN,One_OK,10.542548067192307,13.527829818844937,0.050524,50000,0,1.0,DOWN_One_OK
chr2_43900000_43925000_chr2_44075000_44100000_25000,1,CT,chr2,43900000,43925000,chr2,44075000,44100000,25000,28164,25000,25000,200000,1,1,1,1,0,UP,One_OK,10.245835351328815,12.206077645517674,0.14082,50000,0,1.0,UP_One_OK
chr2_44300000_44310000_chr2_44490000_44500000_10000,1,CT,chr2,44300000,44310000,chr2,44490000,44500000,10000,2121,10000,10000,200000,1,1,1,1,0,UP,One_OK,7.660114319173928,12.206077645517674,0.010605,20000,0,1.0,UP_One_OK
chr2_44300000_44310000_chr2_44660000_44670000_10000,1,CT,chr2,44300000,44310000,chr2,44660000,44670000,10000,2121,10000,10000,370000,1,1,1,1,0,UP,One_OK,7.660114319173928,12.821260987319457,0.005732432432432433,20000,0,1.0,UP_One_OK
chr2_44300000_44325000_chr2_44475000_44500000_25000,1,CT,chr2,44300000,44325000,chr2,44475000,44500000,25000,9621,25000,25000,200000,1,1,1,1,0,UP,One_OK,9.171807422259398,12.206077645517674,0.048105,50000,0,1.0,UP_One_OK
chr2_44300000_44325000_chr2_44650000_44675000_25000,1,CT,chr2,44300000,44325000,chr2,44650000,44675000,25000,9621,25000,25000,375000,1,1,1,1,0,UP,One_OK,9.171807422259398,12.834683971615659,0.025656,50000,0,1.0,UP_One_OK
chr2_44305000_44310000_chr2_44495000_44500000_5000,0,CT,chr2,44305000,44310000,chr2,44495000,44500000,5000,4621,5000,5000,195000,1,1,1,1,0,UP,One_OK,8.438582790834326,12.180759965737863,0.023697435897435896,10000,0,1.0,UP_One_OK
chr2_44320000_44330000_chr2_44470000_44480000_10000,1,CT,chr2,44320000,44330000,chr2,44470000,44480000,10000,22121,10000,10000,160000,1,1,1,1,0,UP,One_OK,10.0043278674622,11.982935344196433,0.13825625,20000,0,1.0,UP_One_OK
chr2_44550000_44575000_chr2_44650000_44675000_25000,1,CT,chr2,44550000,44575000,chr2,44650000,44675000,25000,1686,25000,25000,125000,1,1,1,1,0,UP,One_OK,7.430707082545968,11.736077016252437,0.013488,50000,0,1.0,UP_One_OK
chr2_44675000_44700000_chr2_44900000_44925000_25000,1,CP,chr2,44675000,44700000,chr2,44900000,44925000,25000,7454,25000,25000,250000,1,1,1,0,1,UP,One_OK,8.916640227198839,12.429220196836383,0.029816,50000,0,1.0,UP_One_OK
chr2_44925000_44950000_chr2_45500000_45525000_25000,1,CP,chr2,44925000,44950000,chr2,45500000,45525000,25000,2526,25000,25000,600000,1,1,1,0,1,UP,One_OK,7.834788107388194,13.304686600863562,0.00421,50000,0,1.0,UP_One_OK
chr2_44930000_44940000_chr2_45260000_45270000_10000,0,CP,chr2,44930000,44940000,chr2,45260000,45270000,10000,5026,10000,10000,340000,1,1,1,0,1,UP,Both_OK,8.522578663692576,12.73670383776449,0.01478235294117647,20000,0,1.0,UP_Both_OK
chr2_44930000_44940000_chr2_45500000_45510000_10000,1,CP,chr2,44930000,44940000,chr2,45500000,45510000,10000,5026,10000,10000,580000,1,1,1,0,1,UP,One_OK,8.522578663692576,13.270785106659046,0.00866551724137931,20000,0,1.0,UP_One_OK
chr2_44950000_44960000_chr2_45250000_45260000_10000,1,CT,chr2,44950000,44960000,chr2,45250000,45260000,10000,3176,10000,10000,310000,1,1,1,1,0,DOWN,Both_OK,8.063692634269517,12.644330802262578,0.010245161290322581,20000,0,1.0,DOWN_Both_OK
chr2_44950000_44960000_chr2_45270000_45280000_10000,1,CT,chr2,44950000,44960000,chr2,45270000,45280000,10000,14853,10000,10000,330000,1,1,1,1,0,UP,Both_OK,9.606024468229242,12.706850963741102,0.04500909090909091,20000,0,1.0,UP_Both_OK
chr2_44950000_44975000_chr2_45050000_45075000_25000,1,CT,chr2,44950000,44975000,chr2,45050000,45075000,25000,22353,25000,25000,125000,1,1,1,1,0,UP,One_OK,10.014760554945557,11.736077016252437,0.178824,50000,0,1.0,UP_One_OK
chr2_44950000_44975000_chr2_45250000_45275000_25000,1,CP,chr2,44950000,44975000,chr2,45250000,45275000,25000,4128,25000,25000,325000,1,1,1,0,1,DOWN,Both_OK,8.32579052588609,12.691583538230217,0.012701538461538462,50000,0,1.0,DOWN_Both_OK
chr2_44955000_44960000_chr2_45255000_45260000_5000,1,CT,chr2,44955000,44960000,chr2,45255000,45260000,5000,676,5000,5000,305000,1,1,1,1,0,DOWN,Both_OK,6.517671272912275,12.628070334272698,0.002216393442622951,10000,0,1.0,DOWN_Both_OK
chr2_44970000_44975000_chr2_45255000_45260000_5000,1,CT,chr2,44970000,44975000,chr2,45255000,45260000,5000,676,5000,5000,290000,1,1,1,1,0,DOWN,Both_OK,6.517671272912275,12.577639650232573,0.002331034482758621,10000,0,1.0,DOWN_Both_OK
chr2_45050000_45060000_chr2_45250000_45260000_10000,1,CT,chr2,45050000,45060000,chr2,45250000,45260000,10000,3176,10000,10000,210000,1,1,1,1,0,DOWN,One_OK,8.063692634269517,12.25486757159303,0.015123809523809524,20000,0,1.0,DOWN_One_OK
chr2_45050000_45075000_chr2_45250000_45275000_25000,1,CP,chr2,45050000,45075000,chr2,45250000,45275000,25000,4128,25000,25000,225000,1,1,1,0,1,DOWN,One_OK,8.32579052588609,12.323860125621126,0.018346666666666667,50000,0,1.0,DOWN_One_OK
chr2_45065000_45070000_chr2_45255000_45260000_5000,1,CT,chr2,45065000,45070000,chr2,45255000,45260000,5000,676,5000,5000,195000,1,1,1,1,0,DOWN,One_OK,6.517671272912275,12.180759965737863,0.0034666666666666665,10000,0,1.0,DOWN_One_OK
chr2_45500000_45525000_chr2_46125000_46150000_25000,1,CT,chr2,45500000,45525000,chr2,46125000,46150000,25000,7291,25000,25000,650000,1,1,1,1,0,DOWN,Both_OK,8.894533135798554,13.384729180332174,0.011216923076923077,50000,0,1.0,DOWN_Both_OK
chr2_45500000_45525000_chr2_46175000_46200000_25000,1,CT,chr2,45500000,45525000,chr2,46175000,46200000,25000,35584,25000,25000,700000,1,1,1,1,0,UP,Both_OK,10.479679479733372,13.45883704259595,0.050834285714285714,50000,0,1.0,UP_Both_OK
chr2_45500000_45525000_chr2_46450000_46475000_25000,1,CT,chr2,45500000,45525000,chr2,46450000,46475000,25000,35584,25000,25000,975000,1,1,1,1,0,UP,One_OK,10.479679479733372,13.790193775620484,0.036496410256410254,50000,0,1.0,UP_One_OK
chr2_45510000_45520000_chr2_46130000_46140000_10000,1,CT,chr2,45510000,45520000,chr2,46130000,46140000,10000,4791,10000,10000,630000,1,1,1,1,0,DOWN,Both_OK,8.474703139795285,13.353476685668044,0.007604761904761905,20000,0,1.0,DOWN_Both_OK
chr2_45510000_45520000_chr2_46470000_46480000_10000,1,CT,chr2,45510000,45520000,chr2,46470000,46480000,10000,33084,10000,10000,970000,1,1,1,1,0,UP,One_OK,10.40683528644616,13.785052381406869,0.03410721649484536,20000,0,1.0,UP_One_OK
chr2_45520000_45530000_chr2_46470000_46480000_10000,1,CT,chr2,45520000,45530000,chr2,46470000,46480000,10000,23084,10000,10000,960000,1,1,1,1,0,UP,One_OK,10.046938334941089,13.774689605110144,0.024045833333333332,20000,0,1.0,UP_One_OK
chr2_45525000_45550000_chr2_46125000_46150000_25000,1,CT,chr2,45525000,45550000,chr2,46125000,46150000,25000,7291,25000,25000,625000,1,1,1,1,0,DOWN,Both_OK,8.894533135798554,13.345508528717259,0.0116656,50000,0,1.0,DOWN_Both_OK
chr2_45725000_45750000_chr2_46125000_46150000_25000,1,CT,chr2,45725000,45750000,chr2,46125000,46150000,25000,7291,25000,25000,425000,1,1,1,1,0,DOWN,Both_OK,8.894533135798554,12.959846800844963,0.01715529411764706,50000,0,1.0,DOWN_Both_OK
chr2_45725000_45750000_chr2_46425000_46450000_25000,1,CT,chr2,45725000,45750000,chr2,46425000,46450000,25000,189412,25000,25000,725000,1,1,1,1,0,UP,One_OK,12.15168509518224,13.493928313146206,0.26125793103448275,50000,0,1.0,UP_One_OK
chr2_45725000_45750000_chr2_46450000_46475000_25000,1,CT,chr2,45725000,45750000,chr2,46450000,46475000,25000,189412,25000,25000,750000,1,1,1,1,0,UP,One_OK,12.15168509518224,13.527829818844937,0.25254933333333335,50000,0,1.0,UP_One_OK
chr2_46510000_46520000_chr2_46650000_46660000_10000,1,CT,chr2,46510000,46520000,chr2,46650000,46660000,10000,7683,10000,10000,150000,1,1,1,1,0,UP,Both_OK,8.946895523888447,11.918397239722838,0.05122,20000,0,1.0,UP_Both_OK
chr2_46520000_46530000_chr2_46650000_46660000_10000,1,CP,chr2,46520000,46530000,chr2,46650000,46660000,10000,33513,10000,10000,140000,1,1,1,0,1,DOWN,One_OK,10.41971854096067,11.849404844423074,0.23937857142857144,20000,0,1.0,DOWN_One_OK
chr2_46650000_46675000_chr2_46925000_46950000_25000,1,CP,chr2,46650000,46675000,chr2,46925000,46950000,25000,125228,25000,25000,300000,1,1,1,0,1,DOWN,One_OK,11.73789934021916,12.611541086966115,0.41742666666666667,50000,0,1.0,DOWN_One_OK
chr2_48075000_48100000_chr2_48525000_48550000_25000,1,CT,chr2,48075000,48100000,chr2,48525000,48550000,25000,7993,25000,25000,475000,1,1,1,1,0,UP,One_OK,8.986446539271268,13.07107218827772,0.016827368421052633,50000,0,1.0,UP_One_OK
chr2_49050000_49060000_chr2_49130000_49140000_10000,0,CP,chr2,49050000,49060000,chr2,49130000,49140000,10000,15454,10000,10000,90000,1,1,1,0,1,UP,One_OK,9.645687854566217,11.407576060361786,0.17171111111111112,20000,0,1.0,UP_One_OK
chr2_49050000_49060000_chr2_49140000_49150000_10000,1,CP,chr2,49050000,49060000,chr2,49140000,49150000,10000,15454,10000,10000,100000,1,1,1,0,1,UP,One_OK,9.645687854566217,11.51293546492023,0.15454,20000,0,1.0,UP_One_OK
chr2_49070000_49080000_chr2_49120000_49130000_10000,0,CT,chr2,49070000,49080000,chr2,49120000,49130000,10000,4398,10000,10000,60000,1,1,1,1,0,UP,One_OK,8.389132521348719,11.002116507732017,0.0733,20000,0,1.0,UP_One_OK
chr2_49425000_49450000_chr2_50400000_50425000_25000,1,CT,chr2,49425000,49450000,chr2,50400000,50425000,25000,58344,25000,25000,1000000,1,1,1,1,0,UP,One_OK,10.974128944240208,13.815511557963774,0.058344,50000,0,1.0,UP_One_OK
chr2_49450000_49475000_chr2_50400000_50425000_25000,1,CT,chr2,49450000,49475000,chr2,50400000,50425000,25000,33344,25000,25000,975000,1,1,1,1,0,UP,One_OK,10.414663115066407,13.790193775620484,0.03419897435897436,50000,0,1.0,UP_One_OK
chr2_49475000_49500000_chr2_50400000_50425000_25000,1,CT,chr2,49475000,49500000,chr2,50400000,50425000,25000,8344,25000,25000,950000,1,1,1,1,0,UP,One_OK,9.029417836095936,13.76421831620775,0.008783157894736842,50000,0,1.0,UP_One_OK
chr2_49490000_49500000_chr2_50420000_50430000_10000,1,CT,chr2,49490000,49500000,chr2,50420000,50430000,10000,844,10000,10000,940000,1,1,1,1,0,UP,One_OK,6.739336627357174,13.753636218075409,0.0008978723404255319,20000,0,1.0,UP_One_OK
chr2_50475000_50500000_chr2_51400000_51425000_25000,0,CT,chr2,50475000,50500000,chr2,51400000,51425000,25000,19428,25000,25000,950000,1,1,1,1,0,DOWN,One_OK,9.874522074243114,13.76421831620775,0.020450526315789475,50000,0,1.0,DOWN_One_OK
chr2_50475000_50500000_chr2_51425000_51450000_25000,0,CT,chr2,50475000,50500000,chr2,51425000,51450000,25000,44428,25000,25000,975000,1,1,1,1,0,DOWN,One_OK,10.701647688361783,13.790193775620484,0.04556717948717949,50000,0,1.0,DOWN_One_OK
chr2_51610000_51620000_chr2_51690000_51700000_10000,1,CT,chr2,51610000,51620000,chr2,51690000,51700000,10000,8248,10000,10000,90000,1,1,1,1,0,DOWN,Both_OK,9.017847259860732,11.407576060361786,0.09164444444444445,20000,0,1.0,DOWN_Both_OK
chr2_52440000_52450000_chr2_52500000_52510000_10000,1,CT,chr2,52440000,52450000,chr2,52500000,52510000,10000,25493,10000,10000,70000,1,1,1,1,0,DOWN,One_OK,10.146198409342867,11.156264806643742,0.3641857142857143,20000,0,1.0,DOWN_One_OK
chr2_5290000_5300000_chr2_5370000_5380000_10000,1,CT,chr2,5290000,5300000,chr2,5370000,5380000,10000,33036,10000,10000,90000,1,1,1,1,0,DOWN,One_OK,10.405383424480956,11.407576060361786,0.36706666666666665,20000,0,1.0,DOWN_One_OK
chr2_53150000_53160000_chr2_53250000_53260000_10000,1,CT,chr2,53150000,53160000,chr2,53250000,53260000,10000,32459,10000,10000,110000,1,1,1,1,0,UP,One_OK,10.387763841068582,11.608244735642321,0.29508181818181817,20000,0,1.0,UP_One_OK
chr2_53250000_53275000_chr2_54150000_54175000_25000,1,CT,chr2,53250000,53275000,chr2,54150000,54175000,25000,26029,25000,25000,925000,1,1,1,1,0,UP,One_OK,10.167004997988611,13.73755009757506,0.02813945945945946,50000,0,1.0,UP_One_OK
chr2_53260000_53270000_chr2_54160000_54170000_10000,1,CT,chr2,53260000,53270000,chr2,54160000,54170000,10000,28529,10000,10000,910000,1,1,1,1,0,UP,One_OK,10.258711444207545,13.721200977393528,0.03135054945054945,20000,0,1.0,UP_One_OK
chr2_53275000_53300000_chr2_54150000_54175000_25000,1,CT,chr2,53275000,53300000,chr2,54150000,54175000,25000,51029,25000,25000,900000,1,1,1,1,0,UP,One_OK,10.840168974058017,13.710151153416941,0.05669888888888889,50000,0,1.0,UP_One_OK
chr2_53875000_53900000_chr2_54150000_54175000_25000,1,CT,chr2,53875000,53900000,chr2,54150000,54175000,25000,35508,25000,25000,300000,1,1,1,1,0,UP,One_OK,10.477541464459218,12.611541086966115,0.11836,50000,0,1.0,UP_One_OK
chr2_5400000_5425000_chr2_5500000_5525000_25000,1,CT,chr2,5400000,5425000,chr2,5500000,5525000,25000,3251,25000,25000,125000,1,1,1,1,0,DOWN,One_OK,8.087025470667701,11.736077016252437,0.026008,50000,0,1.0,DOWN_One_OK
chr2_54175000_54200000_chr2_55550000_55575000_25000,1,CT,chr2,54175000,54200000,chr2,55550000,55575000,25000,19175,25000,25000,1400000,1,1,1,1,0,UP,One_OK,9.86141477611422,14.151983508870947,0.013696428571428571,50000,0,1.0,UP_One_OK
chr2_54325000_54350000_chr2_55000000_55025000_25000,0,CT,chr2,54325000,54350000,chr2,55000000,55025000,25000,8554,25000,25000,700000,1,1,1,1,0,UP,One_OK,9.054271186326293,13.45883704259595,0.01222,50000,0,1.0,UP_One_OK
chr2_54325000_54350000_chr2_55200000_55225000_25000,1,CT,chr2,54325000,54350000,chr2,55200000,55225000,25000,8554,25000,25000,900000,1,1,1,1,0,UP,One_OK,9.054271186326293,13.710151153416941,0.009504444444444444,50000,0,1.0,UP_One_OK
chr2_54325000_54350000_chr2_55325000_55350000_25000,1,CT,chr2,54325000,54350000,chr2,55325000,55350000,25000,8554,25000,25000,1025000,1,1,1,1,0,UP,One_OK,9.054271186326293,13.840204146163925,0.008345365853658537,50000,0,1.0,UP_One_OK
chr2_54330000_54340000_chr2_55010000_55020000_10000,0,CT,chr2,54330000,54340000,chr2,55010000,55020000,10000,11054,10000,10000,690000,1,1,1,1,0,UP,One_OK,9.310638093291546,13.444448325847754,0.016020289855072464,20000,0,1.0,UP_One_OK
chr2_5500000_5525000_chr2_5625000_5650000_25000,1,CT,chr2,5500000,5525000,chr2,5625000,5650000,25000,3251,25000,25000,150000,1,1,1,1,0,UP,Both_OK,8.087025470667701,11.918397239722838,0.021673333333333333,50000,0,1.0,UP_Both_OK
chr2_5525000_5550000_chr2_5625000_5650000_25000,1,CP,chr2,5525000,5550000,chr2,5625000,5650000,25000,5991,25000,25000,125000,1,1,1,0,1,DOWN,Both_OK,8.698180525197055,11.736077016252437,0.047928,50000,0,1.0,DOWN_Both_OK
chr2_55725000_55750000_chr2_55825000_55850000_25000,1,CT,chr2,55725000,55750000,chr2,55825000,55850000,25000,104697,25000,25000,125000,1,1,1,1,0,UP,One_OK,11.558835294479426,11.736077016252437,0.837576,50000,0,1.0,UP_One_OK
chr2_55975000_56000000_chr2_56300000_56325000_25000,1,CT,chr2,55975000,56000000,chr2,56300000,56325000,25000,62350,25000,25000,350000,1,1,1,1,0,DOWN,One_OK,11.040534989471949,12.765691290604371,0.17814285714285713,50000,0,1.0,DOWN_One_OK
chr2_55975000_56000000_chr2_56500000_56525000_25000,1,CP,chr2,55975000,56000000,chr2,56500000,56525000,25000,36189,25000,25000,550000,1,1,1,0,1,DOWN,One_OK,10.496538116557788,13.217675375388819,0.06579818181818183,50000,0,1.0,DOWN_One_OK
chr2_55990000_55995000_chr2_56320000_56325000_5000,1,CT,chr2,55990000,55995000,chr2,56320000,56325000,5000,72350,5000,5000,335000,1,1,1,1,0,DOWN,One_OK,11.18928455366418,12.721888795877375,0.21597014925373134,10000,0,1.0,DOWN_One_OK
chr2_55990000_56000000_chr2_56320000_56330000_10000,1,CT,chr2,55990000,56000000,chr2,56320000,56330000,10000,74850,10000,10000,340000,1,1,1,1,0,DOWN,One_OK,11.22325474981197,12.73670383776449,0.22014705882352942,20000,0,1.0,DOWN_One_OK
chr2_55990000_56000000_chr2_56520000_56530000_10000,1,CP,chr2,55990000,56000000,chr2,56520000,56530000,10000,48689,10000,10000,540000,1,1,1,0,1,DOWN,One_OK,10.793228949176747,13.199326270390594,0.09016481481481481,20000,0,1.0,DOWN_One_OK
chr2_56525000_56550000_chr2_57150000_57175000_25000,1,CP,chr2,56525000,56550000,chr2,57150000,57175000,25000,28639,25000,25000,650000,1,1,1,0,1,DOWN,One_OK,10.262559621074582,13.384729180332174,0.04406,50000,0,1.0,DOWN_One_OK
chr2_56530000_56540000_chr2_57160000_57170000_10000,1,CP,chr2,56530000,56540000,chr2,57160000,57170000,10000,26139,10000,10000,640000,1,1,1,0,1,DOWN,One_OK,10.171221987178212,13.369225017834633,0.0408421875,20000,0,1.0,DOWN_One_OK
chr2_56925000_56950000_chr2_57150000_57175000_25000,1,CP,chr2,56925000,56950000,chr2,57150000,57175000,25000,28639,25000,25000,250000,1,1,1,0,1,DOWN,One_OK,10.262559621074582,12.429220196836383,0.114556,50000,0,1.0,DOWN_One_OK
chr2_57350000_57375000_chr2_57725000_57750000_25000,1,CT,chr2,57350000,57375000,chr2,57725000,57750000,25000,90720,25000,25000,400000,1,1,1,1,0,UP,One_OK,11.415544141828516,12.899222326086994,0.2268,50000,0,1.0,UP_One_OK
chr2_57550000_57575000_chr2_57700000_57725000_25000,1,CT,chr2,57550000,57575000,chr2,57700000,57725000,25000,56450,25000,25000,175000,1,1,1,1,0,UP,One_OK,10.941128284212754,12.07254696717504,0.32257142857142856,50000,0,1.0,UP_One_OK
chr2_57560000_57570000_chr2_57700000_57710000_10000,1,CT,chr2,57560000,57570000,chr2,57700000,57710000,10000,53950,10000,10000,150000,1,1,1,1,0,UP,One_OK,10.895831506195684,11.918397239722838,0.3596666666666667,20000,0,1.0,UP_One_OK
chr2_57560000_57570000_chr2_57710000_57720000_10000,1,CT,chr2,57560000,57570000,chr2,57710000,57720000,10000,53950,10000,10000,160000,1,1,1,1,0,UP,One_OK,10.895831506195684,11.982935344196433,0.3371875,20000,0,1.0,UP_One_OK
chr2_57570000_57580000_chr2_57710000_57720000_10000,1,CT,chr2,57570000,57580000,chr2,57710000,57720000,10000,43950,10000,10000,150000,1,1,1,1,0,UP,One_OK,10.69083065598303,11.918397239722838,0.293,20000,0,1.0,UP_One_OK
chr2_57575000_57600000_chr2_57700000_57725000_25000,1,CT,chr2,57575000,57600000,chr2,57700000,57725000,25000,31450,25000,25000,150000,1,1,1,1,0,UP,One_OK,10.356186058125473,11.918397239722838,0.20966666666666667,50000,0,1.0,UP_One_OK
chr2_57750000_57760000_chr2_57990000_58000000_10000,0,CT,chr2,57750000,57760000,chr2,57990000,58000000,10000,73777,10000,10000,250000,1,1,1,1,0,UP,One_OK,11.208815863166008,12.429220196836383,0.295108,20000,0,1.0,UP_One_OK
chr2_57750000_57775000_chr2_58075000_58100000_25000,1,CT,chr2,57750000,57775000,chr2,58075000,58100000,25000,66277,25000,25000,350000,1,1,1,1,0,UP,One_OK,11.101613296070136,12.765691290604371,0.18936285714285714,50000,0,1.0,UP_One_OK
chr2_58225000_58250000_chr2_58525000_58550000_25000,0,CT,chr2,58225000,58250000,chr2,58525000,58550000,25000,40532,25000,25000,325000,1,1,1,1,0,UP,Both_OK,10.609871736128069,12.691583538230217,0.12471384615384615,50000,0,1.0,UP_Both_OK
chr2_58225000_58250000_chr2_59450000_59475000_25000,1,CT,chr2,58225000,58250000,chr2,59450000,59475000,25000,320,25000,25000,1250000,1,1,1,1,0,DOWN,Both_OK,5.771441123130016,14.038654909278163,0.000256,50000,0,1.0,DOWN_Both_OK
chr2_58240000_58250000_chr2_58540000_58550000_10000,0,CT,chr2,58240000,58250000,chr2,58540000,58550000,10000,48032,10000,10000,310000,1,1,1,1,0,UP,Both_OK,10.779643553670164,12.644330802262578,0.15494193548387097,20000,0,1.0,UP_Both_OK
chr2_58400000_58425000_chr2_58525000_58550000_25000,0,CT,chr2,58400000,58425000,chr2,58525000,58550000,25000,1073,25000,25000,150000,1,1,1,1,0,UP,Both_OK,6.97914527506881,11.918397239722838,0.007153333333333334,50000,0,1.0,UP_Both_OK
chr2_58400000_58425000_chr2_59275000_59300000_25000,1,CT,chr2,58400000,58425000,chr2,59275000,59300000,25000,1073,25000,25000,900000,1,1,1,1,0,UP,One_OK,6.97914527506881,13.710151153416941,0.0011922222222222221,50000,0,1.0,UP_One_OK
chr2_59370000_59380000_chr2_59440000_59450000_10000,1,CT,chr2,59370000,59380000,chr2,59440000,59450000,10000,1522,10000,10000,80000,1,1,1,1,0,DOWN,Both_OK,7.328437352895162,11.289794413577894,0.019025,20000,0,1.0,DOWN_Both_OK
chr2_59875000_59900000_chr2_60350000_60375000_25000,1,CT,chr2,59875000,59900000,chr2,60350000,60375000,25000,25104,25000,25000,500000,1,1,1,1,0,DOWN,Both_OK,10.130822308468806,13.122365377402328,0.050208,50000,0,1.0,DOWN_Both_OK
chr2_59880000_59885000_chr2_59950000_59955000_5000,1,CP,chr2,59880000,59885000,chr2,59950000,59955000,5000,34601,5000,5000,75000,1,1,1,0,1,UP,One_OK,10.451666762843468,11.225256725762893,0.4613466666666667,10000,0,1.0,UP_One_OK
